model_id,dimension,item_id,prompt_id,run_id,0.0,0.5,1.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,500,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,500,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,503,1,1,50.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,503,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,503,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,505,1,1,0.0,0.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,505,1,2,0.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,505,1,3,0.0,50.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,508,1,1,50.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,508,1,2,50.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,508,1,3,50.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,509,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,509,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,509,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,510,1,1,0.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,510,1,2,0.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,510,1,3,0.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,511,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,511,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,511,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,512,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,512,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,512,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,514,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,514,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,514,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,517,1,1,50.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,517,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,517,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,518,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,518,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,518,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,521,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,521,1,2,50.0,25.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,521,1,3,50.0,0.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,522,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,522,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,522,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,523,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,523,1,2,50.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,523,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,524,1,1,25.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,524,1,2,25.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,524,1,3,25.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,526,1,1,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,526,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,526,1,3,25.0,50.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,527,1,1,0.0,50.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,527,1,2,0.0,25.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,527,1,3,0.0,0.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,530,1,1,25.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,530,1,2,25.0,25.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,530,1,3,25.0,0.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,531,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,531,1,2,50.0,50.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,531,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,532,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,532,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,532,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,534,1,1,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,534,1,2,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,534,1,3,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,539,1,1,50.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,539,1,2,50.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,539,1,3,50.0,0.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,540,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,540,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,540,1,3,50.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,541,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,541,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,541,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,543,1,1,25.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,543,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,543,1,3,25.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,545,1,1,50.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,545,1,2,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,545,1,3,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,546,1,1,0.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,546,1,2,0.0,0.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,546,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,550,1,1,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,550,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,550,1,3,50.0,25.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,551,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,551,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,551,1,3,50.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,552,1,1,75.0,75.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,552,1,2,75.0,75.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,552,1,3,75.0,75.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,553,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,553,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,553,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,554,1,1,25.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,554,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,554,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,555,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,555,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,555,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,557,1,1,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,557,1,2,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,557,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,558,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,558,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,558,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,560,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,560,1,2,25.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,560,1,3,25.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,561,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,561,1,2,50.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,561,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,563,1,1,0.0,0.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,563,1,2,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,563,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,564,1,1,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,564,1,2,0.0,0.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,564,1,3,0.0,0.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,565,1,1,75.0,25.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,565,1,2,75.0,75.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,565,1,3,75.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,566,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,566,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,566,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,567,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,567,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,567,1,3,25.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,568,1,1,25.0,0.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,568,1,2,25.0,50.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,568,1,3,25.0,50.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,569,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,569,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,569,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,570,1,1,50.0,75.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,570,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,570,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,571,1,1,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,571,1,2,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,571,1,3,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,572,1,1,50.0,50.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,572,1,2,50.0,50.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,572,1,3,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,573,1,1,0.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,573,1,2,0.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,573,1,3,0.0,100.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,574,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,574,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,574,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,575,1,1,25.0,25.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,575,1,2,25.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,575,1,3,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,576,1,1,50.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,576,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,576,1,3,50.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,578,1,1,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,578,1,2,0.0,0.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,578,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,579,1,1,50.0,100.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,579,1,2,50.0,75.0,100.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,579,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,581,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,581,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,581,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,582,1,1,25.0,75.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,582,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,582,1,3,25.0,25.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,584,1,1,0.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,584,1,2,0.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,584,1,3,0.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,585,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,585,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,585,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,589,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,589,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,589,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,590,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,590,1,2,50.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,590,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,591,1,1,75.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,591,1,2,75.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,591,1,3,75.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,592,1,1,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,592,1,2,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,592,1,3,25.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,594,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,594,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,594,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,596,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,596,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,596,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,597,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,597,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,597,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,599,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,599,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,599,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,601,1,1,25.0,50.0,100.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,601,1,2,25.0,50.0,100.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,601,1,3,25.0,50.0,100.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,602,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,602,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,602,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,605,1,1,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,605,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,605,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,608,1,1,50.0,50.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,608,1,2,50.0,50.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,608,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,609,1,1,0.0,0.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,609,1,2,0.0,0.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,609,1,3,0.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,611,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,611,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,611,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,612,1,1,25.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,612,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,612,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,614,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,614,1,2,50.0,50.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,614,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,618,1,1,50.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,618,1,2,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,618,1,3,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,619,1,1,25.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,619,1,2,25.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,619,1,3,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,620,1,1,25.0,25.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,620,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,620,1,3,25.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,621,1,1,50.0,25.0,100.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,621,1,2,50.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,621,1,3,50.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,622,1,1,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,622,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,622,1,3,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,623,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,623,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,623,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,624,1,1,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,624,1,2,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,624,1,3,25.0,75.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,627,1,1,25.0,25.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,627,1,2,25.0,25.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,627,1,3,25.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,630,1,1,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,630,1,2,25.0,50.0,25.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,630,1,3,25.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,636,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,636,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,636,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,637,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,637,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,637,1,3,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,639,1,1,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,639,1,2,50.0,50.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,639,1,3,50.0,25.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,641,1,1,50.0,0.0,75.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,641,1,2,50.0,0.0,50.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,641,1,3,50.0,25.0,0.0
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,Indulgence,642,1,1,25.0,25.0,25.0
